stock_type,building_type,resident_count,design_category,ooa_status,fire_sprinklers,itc_claimed,price
POST_2023,"Apartment, 1 bedroom, 1 resident",1,IL,NO_OOA,False,True,77834.0
PRE_2023,"Apartment, 1 bedroom, 1 resident",1,IL,NO_OOA,False,True,77834.0
POST_2023,"Apartment, 1 bedroom, 1 resident",1,IL,WITH_OOA,False,True,90806.0
PRE_2023,"Apartment, 1 bedroom, 1 resident",1,IL,WITH_OOA,False,True,90806.0
POST_2023,"Apartment, 1 bedroom, 1 resident",1,FA,NO_OOA,False,True,80262.0
PRE_2023,"Apartment, 1 bedroom, 1 resident",1,FA,NO_OOA,False,True,80262.0
POST_2023,"Apartment, 1 bedroom, 1 resident",1,FA,WITH_OOA,False,True,93234.0
PRE_2023,"Apartment, 1 bedroom, 1 resident",1,FA,WITH_OOA,False,True,93234.0
POST_2023,"Apartment, 1 bedroom, 1 resident",1,HPS,NO_OOA,False,True,87235.0
PRE_2023,"Apartment, 1 bedroom, 1 resident",1,HPS,NO_OOA,False,True,87235.0
POST_2023,"Apartment, 1 bedroom, 1 resident",1,HPS,WITH_OOA,False,True,100207.0
PRE_2023,"Apartment, 1 bedroom, 1 resident",1,HPS,WITH_OOA,False,True,100207.0
POST_2023,"Apartment, 2 bedrooms, 1 resident",1,IL,NO_OOA,False,True,81962.0
PRE_2023,"Apartment, 2 bedrooms, 1 resident",1,IL,NO_OOA,False,True,81962.0
POST_2023,"Apartment, 2 bedrooms, 1 resident",1,IL,WITH_OOA,False,True,94935.0
PRE_2023,"Apartment, 2 bedrooms, 1 resident",1,IL,WITH_OOA,False,True,94935.0
POST_2023,"Apartment, 2 bedrooms, 1 resident",1,FA,NO_OOA,False,True,83765.0
PRE_2023,"Apartment, 2 bedrooms, 1 resident",1,FA,NO_OOA,False,True,83765.0
POST_2023,"Apartment, 2 bedrooms, 1 resident",1,FA,WITH_OOA,False,True,96737.0
PRE_2023,"Apartment, 2 bedrooms, 1 resident",1,FA,WITH_OOA,False,True,96737.0
POST_2023,"Apartment, 2 bedrooms, 1 resident",1,HPS,NO_OOA,False,True,90978.0
PRE_2023,"Apartment, 2 bedrooms, 1 resident",1,HPS,NO_OOA,False,True,90978.0
POST_2023,"Apartment, 2 bedrooms, 1 resident",1,HPS,WITH_OOA,False,True,103951.0
PRE_2023,"Apartment, 2 bedrooms, 1 resident",1,HPS,WITH_OOA,False,True,103951.0
POST_2023,"Apartment, 2 bedrooms, 2 residents",2,IL,NO_OOA,False,True,35151.0
PRE_2023,"Apartment, 2 bedrooms, 2 residents",2,IL,NO_OOA,False,True,35151.0
POST_2023,"Apartment, 2 bedrooms, 2 residents",2,IL,WITH_OOA,False,True,41637.0
PRE_2023,"Apartment, 2 bedrooms, 2 residents",2,IL,WITH_OOA,False,True,41637.0
POST_2023,"Apartment, 2 bedrooms, 2 residents",2,FA,NO_OOA,False,True,36007.0
PRE_2023,"Apartment, 2 bedrooms, 2 residents",2,FA,NO_OOA,False,True,36007.0
POST_2023,"Apartment, 2 bedrooms, 2 residents",2,FA,WITH_OOA,False,True,42493.0
PRE_2023,"Apartment, 2 bedrooms, 2 residents",2,FA,WITH_OOA,False,True,42493.0
POST_2023,"Apartment, 2 bedrooms, 2 residents",2,HPS,NO_OOA,False,True,39654.0
PRE_2023,"Apartment, 2 bedrooms, 2 residents",2,HPS,NO_OOA,False,True,39654.0
POST_2023,"Apartment, 2 bedrooms, 2 residents",2,HPS,WITH_OOA,False,True,46140.0
PRE_2023,"Apartment, 2 bedrooms, 2 residents",2,HPS,WITH_OOA,False,True,46140.0
POST_2023,"Apartment, 3 bedrooms, 2 residents",2,IL,NO_OOA,False,True,43748.0
PRE_2023,"Apartment, 3 bedrooms, 2 residents",2,IL,NO_OOA,False,True,43748.0
POST_2023,"Apartment, 3 bedrooms, 2 residents",2,IL,WITH_OOA,False,True,50234.0
PRE_2023,"Apartment, 3 bedrooms, 2 residents",2,IL,WITH_OOA,False,True,50234.0
POST_2023,"Apartment, 3 bedrooms, 2 residents",2,FA,NO_OOA,False,True,45000.0
PRE_2023,"Apartment, 3 bedrooms, 2 residents",2,FA,NO_OOA,False,True,45000.0
POST_2023,"Apartment, 3 bedrooms, 2 residents",2,FA,WITH_OOA,False,True,51486.0
PRE_2023,"Apartment, 3 bedrooms, 2 residents",2,FA,WITH_OOA,False,True,51486.0
POST_2023,"Apartment, 3 bedrooms, 2 residents",2,HPS,NO_OOA,False,True,48979.0
PRE_2023,"Apartment, 3 bedrooms, 2 residents",2,HPS,NO_OOA,False,True,48979.0
POST_2023,"Apartment, 3 bedrooms, 2 residents",2,HPS,WITH_OOA,False,True,55466.0
PRE_2023,"Apartment, 3 bedrooms, 2 residents",2,HPS,WITH_OOA,False,True,55466.0
POST_2023,"Villa/Duplex/Townhouse, 1 resident",1,IL,NO_OOA,False,True,56304.0
PRE_2023,"Villa/Duplex/Townhouse, 1 resident",1,IL,NO_OOA,False,True,56304.0
POST_2023,"Villa/Duplex/Townhouse, 1 resident",1,IL,WITH_OOA,False,True,58743.0
PRE_2023,"Villa/Duplex/Townhouse, 1 resident",1,IL,WITH_OOA,False,True,58743.0
POST_2023,"Villa/Duplex/Townhouse, 1 resident",1,FA,NO_OOA,False,True,58994.0
PRE_2023,"Villa/Duplex/Townhouse, 1 resident",1,FA,NO_OOA,False,True,58994.0
POST_2023,"Villa/Duplex/Townhouse, 1 resident",1,FA,WITH_OOA,False,True,61598.0
PRE_2023,"Villa/Duplex/Townhouse, 1 resident",1,FA,WITH_OOA,False,True,61598.0
POST_2023,"Villa/Duplex/Townhouse, 1 resident",1,ROBUST,NO_OOA,False,True,60222.0
PRE_2023,"Villa/Duplex/Townhouse, 1 resident",1,ROBUST,NO_OOA,False,True,60222.0
POST_2023,"Villa/Duplex/Townhouse, 1 resident",1,ROBUST,WITH_OOA,False,True,64734.0
PRE_2023,"Villa/Duplex/Townhouse, 1 resident",1,ROBUST,WITH_OOA,False,True,64734.0
POST_2023,"Villa/Duplex/Townhouse, 1 resident",1,HPS,NO_OOA,False,True,66164.0
PRE_2023,"Villa/Duplex/Townhouse, 1 resident",1,HPS,NO_OOA,False,True,66164.0
POST_2023,"Villa/Duplex/Townhouse, 1 resident",1,HPS,WITH_OOA,False,True,69208.0
PRE_2023,"Villa/Duplex/Townhouse, 1 resident",1,HPS,WITH_OOA,False,True,69208.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,IL,NO_OOA,False,True,32599.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,IL,NO_OOA,False,True,32599.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,IL,WITH_OOA,False,True,35378.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,IL,WITH_OOA,False,True,35378.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,FA,NO_OOA,False,True,34554.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,FA,NO_OOA,False,True,34554.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,FA,WITH_OOA,False,True,37586.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,FA,WITH_OOA,False,True,37586.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,ROBUST,NO_OOA,False,True,37773.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,ROBUST,NO_OOA,False,True,37773.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,ROBUST,WITH_OOA,False,True,40389.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,ROBUST,WITH_OOA,False,True,40389.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,ROBUST_BO,NO_OOA,False,True,39976.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,ROBUST_BO,NO_OOA,False,True,39976.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,ROBUST_BO,WITH_OOA,False,True,42591.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,ROBUST_BO,WITH_OOA,False,True,42591.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,HPS,NO_OOA,False,True,38313.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,HPS,NO_OOA,False,True,38313.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,HPS,WITH_OOA,False,True,41834.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,HPS,WITH_OOA,False,True,41834.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,IL,NO_OOA,False,True,26652.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,IL,NO_OOA,False,True,26652.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,IL,WITH_OOA,False,True,29087.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,IL,WITH_OOA,False,True,29087.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,FA,NO_OOA,False,True,28873.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,FA,NO_OOA,False,True,28873.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,FA,WITH_OOA,False,True,31596.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,FA,WITH_OOA,False,True,31596.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,ROBUST,NO_OOA,False,True,31337.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,ROBUST,NO_OOA,False,True,31337.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,ROBUST,WITH_OOA,False,True,33998.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,ROBUST,WITH_OOA,False,True,33998.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,ROBUST_BO,NO_OOA,False,True,33579.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,ROBUST_BO,NO_OOA,False,True,33579.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,ROBUST_BO,WITH_OOA,False,True,36238.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,ROBUST_BO,WITH_OOA,False,True,36238.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,HPS,NO_OOA,False,True,32142.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,HPS,NO_OOA,False,True,32142.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,HPS,WITH_OOA,False,True,34865.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,HPS,WITH_OOA,False,True,34865.0
POST_2023,"House, 2 residents",2,IL,NO_OOA,False,True,64810.0
PRE_2023,"House, 2 residents",2,IL,NO_OOA,False,True,64810.0
POST_2023,"House, 2 residents",2,IL,WITH_OOA,False,True,71021.0
PRE_2023,"House, 2 residents",2,IL,WITH_OOA,False,True,71021.0
POST_2023,"House, 2 residents",2,FA,NO_OOA,False,True,66514.0
PRE_2023,"House, 2 residents",2,FA,NO_OOA,False,True,66514.0
POST_2023,"House, 2 residents",2,FA,WITH_OOA,False,True,72495.0
PRE_2023,"House, 2 residents",2,FA,WITH_OOA,False,True,72495.0
POST_2023,"House, 2 residents",2,ROBUST,NO_OOA,False,True,73693.0
PRE_2023,"House, 2 residents",2,ROBUST,NO_OOA,False,True,73693.0
POST_2023,"House, 2 residents",2,ROBUST,WITH_OOA,False,True,79913.0
PRE_2023,"House, 2 residents",2,ROBUST,WITH_OOA,False,True,79913.0
POST_2023,"House, 2 residents",2,ROBUST_BO,NO_OOA,False,True,78933.0
PRE_2023,"House, 2 residents",2,ROBUST_BO,NO_OOA,False,True,78933.0
POST_2023,"House, 2 residents",2,ROBUST_BO,WITH_OOA,False,True,85153.0
PRE_2023,"House, 2 residents",2,ROBUST_BO,WITH_OOA,False,True,85153.0
POST_2023,"House, 2 residents",2,HPS,NO_OOA,False,True,78171.0
PRE_2023,"House, 2 residents",2,HPS,NO_OOA,False,True,78171.0
POST_2023,"House, 2 residents",2,HPS,WITH_OOA,False,True,84915.0
PRE_2023,"House, 2 residents",2,HPS,WITH_OOA,False,True,84915.0
POST_2023,"House, 3 residents",3,IL,NO_OOA,False,True,45460.0
PRE_2023,"House, 3 residents",3,IL,NO_OOA,False,True,45460.0
POST_2023,"House, 3 residents",3,IL,WITH_OOA,False,True,48953.0
PRE_2023,"House, 3 residents",3,IL,WITH_OOA,False,True,48953.0
POST_2023,"House, 3 residents",3,FA,NO_OOA,False,True,46731.0
PRE_2023,"House, 3 residents",3,FA,NO_OOA,False,True,46731.0
POST_2023,"House, 3 residents",3,FA,WITH_OOA,False,True,50156.0
PRE_2023,"House, 3 residents",3,FA,WITH_OOA,False,True,50156.0
POST_2023,"House, 3 residents",3,ROBUST,NO_OOA,False,True,50505.0
PRE_2023,"House, 3 residents",3,ROBUST,NO_OOA,False,True,50505.0
POST_2023,"House, 3 residents",3,ROBUST,WITH_OOA,False,True,55090.0
PRE_2023,"House, 3 residents",3,ROBUST,WITH_OOA,False,True,55090.0
POST_2023,"House, 3 residents",3,ROBUST_BO,NO_OOA,False,True,54368.0
PRE_2023,"House, 3 residents",3,ROBUST_BO,NO_OOA,False,True,54368.0
POST_2023,"House, 3 residents",3,ROBUST_BO,WITH_OOA,False,True,58955.0
PRE_2023,"House, 3 residents",3,ROBUST_BO,WITH_OOA,False,True,58955.0
POST_2023,"House, 3 residents",3,HPS,NO_OOA,False,True,55148.0
PRE_2023,"House, 3 residents",3,HPS,NO_OOA,False,True,55148.0
POST_2023,"House, 3 residents",3,HPS,WITH_OOA,False,True,58833.0
PRE_2023,"House, 3 residents",3,HPS,WITH_OOA,False,True,58833.0
POST_2023,"Group Home, 4 residents",4,IL,NO_OOA,False,True,37581.0
PRE_2023,"Group Home, 4 residents",4,IL,NO_OOA,False,True,37581.0
POST_2023,"Group Home, 4 residents",4,IL,WITH_OOA,False,True,40076.0
PRE_2023,"Group Home, 4 residents",4,IL,WITH_OOA,False,True,40076.0
POST_2023,"Group Home, 4 residents",4,FA,NO_OOA,False,True,38995.0
PRE_2023,"Group Home, 4 residents",4,FA,NO_OOA,False,True,38995.0
POST_2023,"Group Home, 4 residents",4,FA,WITH_OOA,False,True,41224.0
PRE_2023,"Group Home, 4 residents",4,FA,WITH_OOA,False,True,41224.0
POST_2023,"Group Home, 4 residents",4,ROBUST,NO_OOA,False,True,42386.0
PRE_2023,"Group Home, 4 residents",4,ROBUST,NO_OOA,False,True,42386.0
POST_2023,"Group Home, 4 residents",4,ROBUST,WITH_OOA,False,True,45441.0
PRE_2023,"Group Home, 4 residents",4,ROBUST,WITH_OOA,False,True,45441.0
POST_2023,"Group Home, 4 residents",4,ROBUST_BO,NO_OOA,False,True,44960.0
PRE_2023,"Group Home, 4 residents",4,ROBUST_BO,NO_OOA,False,True,44960.0
POST_2023,"Group Home, 4 residents",4,ROBUST_BO,WITH_OOA,False,True,48014.0
PRE_2023,"Group Home, 4 residents",4,ROBUST_BO,WITH_OOA,False,True,48014.0
POST_2023,"Group Home, 4 residents",4,HPS,NO_OOA,False,True,45592.0
PRE_2023,"Group Home, 4 residents",4,HPS,NO_OOA,False,True,45592.0
POST_2023,"Group Home, 4 residents",4,HPS,WITH_OOA,False,True,48360.0
PRE_2023,"Group Home, 4 residents",4,HPS,WITH_OOA,False,True,48360.0
POST_2023,"Group Home, 5 residents",5,IL,NO_OOA,False,True,31341.0
PRE_2023,"Group Home, 5 residents",5,IL,NO_OOA,False,True,31341.0
POST_2023,"Group Home, 5 residents",5,IL,WITH_OOA,False,True,32982.0
PRE_2023,"Group Home, 5 residents",5,IL,WITH_OOA,False,True,32982.0
POST_2023,"Group Home, 5 residents",5,FA,NO_OOA,False,True,32622.0
PRE_2023,"Group Home, 5 residents",5,FA,NO_OOA,False,True,32622.0
POST_2023,"Group Home, 5 residents",5,FA,WITH_OOA,False,True,35189.0
PRE_2023,"Group Home, 5 residents",5,FA,WITH_OOA,False,True,35189.0
POST_2023,"Group Home, 5 residents",5,ROBUST,NO_OOA,False,True,36044.0
PRE_2023,"Group Home, 5 residents",5,ROBUST,NO_OOA,False,True,36044.0
POST_2023,"Group Home, 5 residents",5,ROBUST,WITH_OOA,False,True,37242.0
PRE_2023,"Group Home, 5 residents",5,ROBUST,WITH_OOA,False,True,37242.0
POST_2023,"Group Home, 5 residents",5,ROBUST_BO,NO_OOA,False,True,37053.0
PRE_2023,"Group Home, 5 residents",5,ROBUST_BO,NO_OOA,False,True,37053.0
POST_2023,"Group Home, 5 residents",5,ROBUST_BO,WITH_OOA,False,True,38250.0
PRE_2023,"Group Home, 5 residents",5,ROBUST_BO,WITH_OOA,False,True,38250.0
POST_2023,"Group Home, 5 residents",5,HPS,NO_OOA,False,True,38132.0
PRE_2023,"Group Home, 5 residents",5,HPS,NO_OOA,False,True,38132.0
POST_2023,"Group Home, 5 residents",5,HPS,WITH_OOA,False,True,40310.0
PRE_2023,"Group Home, 5 residents",5,HPS,WITH_OOA,False,True,40310.0
POST_2023,"Apartment, 1 bedroom, 1 resident",1,IL,NO_OOA,True,True,79406.0
PRE_2023,"Apartment, 1 bedroom, 1 resident",1,IL,NO_OOA,True,True,79406.0
POST_2023,"Apartment, 1 bedroom, 1 resident",1,IL,WITH_OOA,True,True,92640.0
PRE_2023,"Apartment, 1 bedroom, 1 resident",1,IL,WITH_OOA,True,True,92640.0
POST_2023,"Apartment, 1 bedroom, 1 resident",1,FA,NO_OOA,True,True,81852.0
PRE_2023,"Apartment, 1 bedroom, 1 resident",1,FA,NO_OOA,True,True,81852.0
POST_2023,"Apartment, 1 bedroom, 1 resident",1,FA,WITH_OOA,True,True,95087.0
PRE_2023,"Apartment, 1 bedroom, 1 resident",1,FA,WITH_OOA,True,True,95087.0
POST_2023,"Apartment, 1 bedroom, 1 resident",1,HPS,NO_OOA,True,True,88841.0
PRE_2023,"Apartment, 1 bedroom, 1 resident",1,HPS,NO_OOA,True,True,88841.0
POST_2023,"Apartment, 1 bedroom, 1 resident",1,HPS,WITH_OOA,True,True,102075.0
PRE_2023,"Apartment, 1 bedroom, 1 resident",1,HPS,WITH_OOA,True,True,102075.0
POST_2023,"Apartment, 2 bedrooms, 1 resident",1,IL,NO_OOA,True,True,83732.0
PRE_2023,"Apartment, 2 bedrooms, 1 resident",1,IL,NO_OOA,True,True,83732.0
POST_2023,"Apartment, 2 bedrooms, 1 resident",1,IL,WITH_OOA,True,True,96968.0
PRE_2023,"Apartment, 2 bedrooms, 1 resident",1,IL,WITH_OOA,True,True,96968.0
POST_2023,"Apartment, 2 bedrooms, 1 resident",1,FA,NO_OOA,True,True,85575.0
PRE_2023,"Apartment, 2 bedrooms, 1 resident",1,FA,NO_OOA,True,True,85575.0
POST_2023,"Apartment, 2 bedrooms, 1 resident",1,FA,WITH_OOA,True,True,98809.0
PRE_2023,"Apartment, 2 bedrooms, 1 resident",1,FA,WITH_OOA,True,True,98809.0
POST_2023,"Apartment, 2 bedrooms, 1 resident",1,HPS,NO_OOA,True,True,92809.0
PRE_2023,"Apartment, 2 bedrooms, 1 resident",1,HPS,NO_OOA,True,True,92809.0
POST_2023,"Apartment, 2 bedrooms, 1 resident",1,HPS,WITH_OOA,True,True,106044.0
PRE_2023,"Apartment, 2 bedrooms, 1 resident",1,HPS,WITH_OOA,True,True,106044.0
POST_2023,"Apartment, 2 bedrooms, 2 residents",2,IL,NO_OOA,True,True,36046.0
PRE_2023,"Apartment, 2 bedrooms, 2 residents",2,IL,NO_OOA,True,True,36046.0
POST_2023,"Apartment, 2 bedrooms, 2 residents",2,IL,WITH_OOA,True,True,42663.0
PRE_2023,"Apartment, 2 bedrooms, 2 residents",2,IL,WITH_OOA,True,True,42663.0
POST_2023,"Apartment, 2 bedrooms, 2 residents",2,FA,NO_OOA,True,True,36926.0
PRE_2023,"Apartment, 2 bedrooms, 2 residents",2,FA,NO_OOA,True,True,36926.0
POST_2023,"Apartment, 2 bedrooms, 2 residents",2,FA,WITH_OOA,True,True,43544.0
PRE_2023,"Apartment, 2 bedrooms, 2 residents",2,FA,WITH_OOA,True,True,43544.0
POST_2023,"Apartment, 2 bedrooms, 2 residents",2,HPS,NO_OOA,True,True,40585.0
PRE_2023,"Apartment, 2 bedrooms, 2 residents",2,HPS,NO_OOA,True,True,40585.0
POST_2023,"Apartment, 2 bedrooms, 2 residents",2,HPS,WITH_OOA,True,True,47202.0
PRE_2023,"Apartment, 2 bedrooms, 2 residents",2,HPS,WITH_OOA,True,True,47202.0
POST_2023,"Apartment, 3 bedrooms, 2 residents",2,IL,NO_OOA,True,True,44813.0
PRE_2023,"Apartment, 3 bedrooms, 2 residents",2,IL,NO_OOA,True,True,44813.0
POST_2023,"Apartment, 3 bedrooms, 2 residents",2,IL,WITH_OOA,True,True,51429.0
PRE_2023,"Apartment, 3 bedrooms, 2 residents",2,IL,WITH_OOA,True,True,51429.0
POST_2023,"Apartment, 3 bedrooms, 2 residents",2,FA,NO_OOA,True,True,46075.0
PRE_2023,"Apartment, 3 bedrooms, 2 residents",2,FA,NO_OOA,True,True,46075.0
POST_2023,"Apartment, 3 bedrooms, 2 residents",2,FA,WITH_OOA,True,True,52691.0
PRE_2023,"Apartment, 3 bedrooms, 2 residents",2,FA,WITH_OOA,True,True,52691.0
POST_2023,"Apartment, 3 bedrooms, 2 residents",2,HPS,NO_OOA,True,True,50074.0
PRE_2023,"Apartment, 3 bedrooms, 2 residents",2,HPS,NO_OOA,True,True,50074.0
POST_2023,"Apartment, 3 bedrooms, 2 residents",2,HPS,WITH_OOA,True,True,56691.0
PRE_2023,"Apartment, 3 bedrooms, 2 residents",2,HPS,WITH_OOA,True,True,56691.0
POST_2023,"Villa/Duplex/Townhouse, 1 resident",1,IL,NO_OOA,True,True,61130.0
PRE_2023,"Villa/Duplex/Townhouse, 1 resident",1,IL,NO_OOA,True,True,61130.0
POST_2023,"Villa/Duplex/Townhouse, 1 resident",1,IL,WITH_OOA,True,True,63861.0
PRE_2023,"Villa/Duplex/Townhouse, 1 resident",1,IL,WITH_OOA,True,True,63861.0
POST_2023,"Villa/Duplex/Townhouse, 1 resident",1,FA,NO_OOA,True,True,63821.0
PRE_2023,"Villa/Duplex/Townhouse, 1 resident",1,FA,NO_OOA,True,True,63821.0
POST_2023,"Villa/Duplex/Townhouse, 1 resident",1,FA,WITH_OOA,True,True,66716.0
PRE_2023,"Villa/Duplex/Townhouse, 1 resident",1,FA,WITH_OOA,True,True,66716.0
POST_2023,"Villa/Duplex/Townhouse, 1 resident",1,ROBUST,NO_OOA,True,True,65160.0
PRE_2023,"Villa/Duplex/Townhouse, 1 resident",1,ROBUST,NO_OOA,True,True,65160.0
POST_2023,"Villa/Duplex/Townhouse, 1 resident",1,ROBUST,WITH_OOA,True,True,69983.0
PRE_2023,"Villa/Duplex/Townhouse, 1 resident",1,ROBUST,WITH_OOA,True,True,69983.0
POST_2023,"Villa/Duplex/Townhouse, 1 resident",1,HPS,NO_OOA,True,True,71066.0
PRE_2023,"Villa/Duplex/Townhouse, 1 resident",1,HPS,NO_OOA,True,True,71066.0
POST_2023,"Villa/Duplex/Townhouse, 1 resident",1,HPS,WITH_OOA,True,True,74413.0
PRE_2023,"Villa/Duplex/Townhouse, 1 resident",1,HPS,WITH_OOA,True,True,74413.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,IL,NO_OOA,True,True,35326.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,IL,NO_OOA,True,True,35326.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,IL,WITH_OOA,True,True,38253.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,IL,WITH_OOA,True,True,38253.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,FA,NO_OOA,True,True,37280.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,FA,NO_OOA,True,True,37280.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,FA,WITH_OOA,True,True,40460.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,FA,WITH_OOA,True,True,40460.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,ROBUST,NO_OOA,True,True,40575.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,ROBUST,NO_OOA,True,True,40575.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,ROBUST,WITH_OOA,True,True,43350.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,ROBUST,WITH_OOA,True,True,43350.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,ROBUST_BO,NO_OOA,True,True,42778.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,ROBUST_BO,NO_OOA,True,True,42778.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,ROBUST_BO,WITH_OOA,True,True,45554.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,ROBUST_BO,WITH_OOA,True,True,45554.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,HPS,NO_OOA,True,True,41089.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,HPS,NO_OOA,True,True,41089.0
POST_2023,"Villa/Duplex/Townhouse, 2 residents",2,HPS,WITH_OOA,True,True,44766.0
PRE_2023,"Villa/Duplex/Townhouse, 2 residents",2,HPS,WITH_OOA,True,True,44766.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,IL,NO_OOA,True,True,28676.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,IL,NO_OOA,True,True,28676.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,IL,WITH_OOA,True,True,31212.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,IL,WITH_OOA,True,True,31212.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,FA,NO_OOA,True,True,30895.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,FA,NO_OOA,True,True,30895.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,FA,WITH_OOA,True,True,33719.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,FA,WITH_OOA,True,True,33719.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,ROBUST,NO_OOA,True,True,33425.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,ROBUST,NO_OOA,True,True,33425.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,ROBUST,WITH_OOA,True,True,36193.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,ROBUST,WITH_OOA,True,True,36193.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,ROBUST_BO,NO_OOA,True,True,35666.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,ROBUST_BO,NO_OOA,True,True,35666.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,ROBUST_BO,WITH_OOA,True,True,38434.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,ROBUST_BO,WITH_OOA,True,True,38434.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,HPS,NO_OOA,True,True,34209.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,HPS,NO_OOA,True,True,34209.0
POST_2023,"Villa/Duplex/Townhouse, 3 residents",3,HPS,WITH_OOA,True,True,37038.0
PRE_2023,"Villa/Duplex/Townhouse, 3 residents",3,HPS,WITH_OOA,True,True,37038.0
POST_2023,"House, 2 residents",2,IL,NO_OOA,True,True,68511.0
PRE_2023,"House, 2 residents",2,IL,NO_OOA,True,True,68511.0
POST_2023,"House, 2 residents",2,IL,WITH_OOA,True,True,74972.0
PRE_2023,"House, 2 residents",2,IL,WITH_OOA,True,True,74972.0
POST_2023,"House, 2 residents",2,FA,NO_OOA,True,True,70215.0
